,id95AE_PPG_A13_CAL
1736497175.11017,1088.7536486681897
1736497175.1121202,1086.6324083023615
1736497175.1140702,1084.5566021171435
1736497175.11603,1082.6429536364144
1736497175.11798,1081.0322466088755
1736497175.11993,1079.7786299862746
1736497175.1218898,1078.905230278641
1736497175.12384,1078.4466399813402
1736497175.12579,1078.4307722586093
1736497175.12775,1078.9836845635477
1736497175.1297,1080.2809798284745
1736497175.13165,1082.5052628017258
1736497175.13361,1085.852653298953
1736497175.13556,1090.3994021504382
1736497175.13751,1096.2261273843076
1736497175.1394699,1103.4380266488233
1736497175.14142,1112.0311535439278
1736497175.1433702,1122.1309907974282
1736497175.1453202,1133.842524889434
1736497175.14728,1147.3464733670976
1736497175.14923,1162.613547381062
1736497175.15118,1179.7783999263731
1736497175.1531398,1198.9914683641769
1736497175.15509,1220.1132485608646
1736497175.15704,1243.274951853858
1736497175.159,1268.6102554773076
1736497175.16095,1295.8357891694213
1736497175.1629,1325.0417810345816
1736497175.16486,1356.3598233247017
1736497175.16681,1389.4088449686883
1736497175.16876,1424.264945137368
1736497175.1707199,1461.0364863391776
1736497175.17267,1499.2761456181997
1736497175.1746202,1539.0766920938167
1736497175.1765702,1580.329649052014
1736497175.17853,1623.157779414184
1736497175.18048,1667.028684353169
1736497175.18243,1711.9769832992135
1736497175.1843898,1758.0113476172223
1736497175.18634,1804.453775040901
1736497175.18829,1851.2995184595354
1736497175.19025,1898.5998326577558
1736497175.1922,1945.7117669066408
1736497175.19415,1992.7008186600413
1736497175.19611,2039.6304399342362
1736497175.19806,2085.7826960922994
1736497175.20001,2131.119842501841
1736497175.2019699,2175.5813019217308
1736497175.20392,2218.4513505171694
1736497175.2058702,2259.786525516761
1736497175.2078202,2299.468430665
1736497175.20978,2337.5806177210147
1736497175.21173,2373.630798805966
1736497175.21368,2407.647261370408
1736497175.2156398,2439.5808036241615
1736497175.21759,2468.9122607999907
1736497175.21954,2495.6040994476784
1736497175.2215,2519.6717614998634
1736497175.22345,2540.835891993405
1736497175.2254,2559.1854435509536
1736497175.22736,2574.750364737092
1736497175.22931,2587.2792791817246
1736497175.23126,2596.7342878889663
1736497175.2332199,2603.013118258376
1736497175.23517,2605.9396982164117
1736497175.2371202,2605.59055127148
1736497175.2390702,2602.102699667624
1736497175.24103,2595.5751609766053
1736497175.24298,2586.2110137793225
1736497175.24493,2574.106487995495
1736497175.2468898,2559.292067321338
1736497175.24884,2542.0243286979025
1736497175.25079,2522.3503491266297
1736497175.25275,2500.258358502677
1736497175.2547,2476.0723236077965
1736497175.25665,2449.790839102821
1736497175.25861,2421.370413339014
1736497175.26056,2391.250739632046
1736497175.26251,2359.468035299638
1736497175.2644699,2326.028965720303
1736497175.26642,2291.438701741255
1736497175.2683702,2255.6276870671923
1736497175.2703202,2218.6545572663404
1736497175.27228,2180.370344420969
1736497175.27423,2141.2159146954655
1736497175.27618,2101.1793592681656
1736497175.2781398,2060.3098970830583
1736497175.28009,2019.2668785232252
1736497175.28204,1978.102527985781
1736497175.284,1936.7178829241575
1736497175.28595,1895.5506755755773
1736497175.2879,1854.417722392503
1736497175.28986,1813.1375529156646
1736497175.29181,1772.2329820342923
1736497175.29376,1731.640618673019
1736497175.2957199,1691.3092126260788
1736497175.29767,1651.787818851411
1736497175.2996202,1612.9862969232527
1736497175.3015702,1575.0118514276714
1736497175.30353,1537.7737854360166
1736497175.30548,1501.7348540388462
1736497175.30743,1466.719504590213
1736497175.3093898,1432.5202135828542
1736497175.31134,1399.433711876116
1736497175.31329,1367.2629274196004
1736497175.31525,1335.916020476466
1736497175.3172,1305.8372312967037
1736497175.31915,1276.9997945664131
1736497175.32111,1249.3889694280497
1736497175.32306,1223.295765947625
1736497175.32501,1198.5093134364458
1736497175.3269699,1174.8470712391804
1736497175.32892,1152.4762422474844
1736497175.3308702,1131.1919677878022
1736497175.3328202,1110.909784834044
1736497175.33478,1091.4422466541635
1736497175.33673,1072.9021921233561
1736497175.33868,1055.2157785591337
1736497175.3406398,1038.397702515908
1736497175.34259,1022.7115965083921
1736497175.34454,1008.163235078674
1736497175.3465,994.6653056228847
1736497175.34845,982.2592055769114
1736497175.3504,970.7807370118635
1736497175.35236,960.0880498335649
1736497175.35431,950.2598519770086
1736497175.35626,941.2478229646943
1736497175.3582199,933.0220762337585
1736497175.36017,925.6724475898608
1736497175.3621202,919.14692052472
1736497175.3640702,913.428380142073
1736497175.36603,908.4743126795166
1736497175.36798,904.3161955756726
1736497175.36993,900.9219722153321
1736497175.3718898,898.2832894549088
1736497175.37384,896.4293325610338
1736497175.37579,895.3454501513861
1736497175.37775,894.9945442868309
1736497175.3797,895.3186570017215
1736497175.38165,896.2526139536435
1736497175.38361,897.7484317203266
1736497175.38556,899.7898060027601
1736497175.38751,902.418895328828
1736497175.3894699,905.6901720048575
1736497175.39142,909.605305631055
1736497175.3933702,914.1850482779398
1736497175.3953202,919.4146689037954
1736497175.39728,925.31172133629
1736497175.39923,931.801679785956
1736497175.40118,938.8763479995743
1736497175.4031398,946.525594754851
1736497175.40509,954.6241386434175
1736497175.40704,963.1630057967043
1736497175.409,972.2174832317062
1736497175.41095,981.7729677653134
1736497175.4129,991.9496378357911
1736497175.41486,1002.8685635133464
1736497175.41681,1014.328178417517
1736497175.41876,1026.1918653263797
1736497175.4207199,1038.3280186168406
1736497175.42267,1050.4389208491286
1736497175.4246202,1062.6095035328854
1736497175.4265702,1074.992091280564
1736497175.42853,1087.81094774333
1736497175.43048,1101.0810822400701
1736497175.43243,1114.821481012639
1736497175.4343898,1128.9357343739189
1736497175.43634,1143.1145731894112
1736497175.43829,1157.2615184146973
1736497175.44025,1171.3666095849471
1736497175.4422,1185.2610565999419
1736497175.44415,1198.9885125441258
1736497175.44611,1212.592127254114
1736497175.44806,1225.9213102858305
1736497175.45001,1239.0439484864323
1736497175.4519699,1252.0222841874142
1736497175.45392,1264.7207286035152
1736497175.4558702,1277.1498774175752
1736497175.4578202,1289.2173383021766
1736497175.45978,1300.8916610411313
1736497175.46173,1311.9709451196072
1736497175.46368,1322.4883704240956
1736497175.4656398,1332.505284578722
1736497175.46759,1341.9363765258106
1736497175.46954,1350.8451794764921
1736497175.4715,1359.3013333465228
1736497175.47345,1367.2566690409458
1736497175.4754,1374.790760741435
1736497175.47736,1381.9693921353742
1736497175.47931,1388.6760283724693
1736497175.48126,1394.8571146453876
1736497175.4832199,1400.4467813598308
1736497175.48517,1405.3074441929907
1736497175.4871202,1409.5156734281857
1736497175.4890702,1413.2019183891355
1736497175.49103,1416.5154931744037
1736497175.49298,1419.5426232070622
1736497175.49493,1422.247326847759
1736497175.4968898,1424.4717163852652
1736497175.49884,1426.0235203620568
1736497175.50079,1426.7596285186087
1736497175.50275,1426.69599539608
1736497175.5047,1425.966333851926
1736497175.50665,1424.7067879251608
1736497175.50861,1423.038223337385
1736497175.51056,1421.0560171317065
1736497175.51251,1418.7961119024237
1736497175.5144699,1416.2884367150475
1736497175.51642,1413.5942407258765
1736497175.5183702,1410.6539838621718
1736497175.5203202,1407.3659671571882
1736497175.52228,1403.6063947953564
1736497175.52423,1399.3216480927815
1736497175.52618,1394.5568301631874
1736497175.5281398,1389.4502501237769
1736497175.53009,1384.219016964245
1736497175.53204,1378.9907925746616
1736497175.534,1373.7093148571844
1736497175.53595,1368.2782235391346
1736497175.5379,1362.5208065355464
1736497175.53986,1356.2682519579314
1736497175.54181,1349.6293248291772
1736497175.54376,1342.7369243497894
1736497175.5457199,1335.7217277869156
1736497175.54767,1328.8070937636442
1736497175.5496202,1321.9539770864396
1736497175.5515702,1315.0573287282932
1736497175.55353,1307.9718360895645
1736497175.55548,1300.667400784144
1736497175.55743,1293.1082612762568
1736497175.5593898,1285.3202363711964
1736497175.56134,1277.4465362588503
1736497175.56329,1269.5128390900313
1736497175.56525,1261.4914753204712
1736497175.5672,1253.443522805896
1736497175.56915,1245.3096681273428
1736497175.57111,1237.036116907907
1736497175.57306,1228.7940708232038
1736497175.57501,1220.6921799801003
1736497175.5769699,1212.8440660624287
1736497175.57892,1205.4677617630257
1736497175.5808702,1198.5086103068766
1736497175.5828202,1191.8530857428507
1736497175.58478,1185.3511203872142
1736497175.58673,1178.9577604118538
1736497175.58868,1172.6238794183548
1736497175.5906398,1166.3639229233972
1736497175.59259,1160.2862340008544
1736497175.59454,1154.401783410423
1736497175.5965,1148.6569760307032
1736497175.59845,1143.0409094392292
1736497175.6004,1137.4558628475622
1736497175.60236,1131.8118867473781
1736497175.60431,1126.1984758497315
1736497175.60626,1120.679728445791
1736497175.6082199,1115.3234258607463
1736497175.61017,1110.2710123531392
1736497175.6121202,1105.506865230036
1736497175.6140702,1100.9943614894191
1736497175.61603,1096.673135969106
1736497175.61798,1092.5522673858766
1736497175.61993,1088.6339173178892
1736497175.6218898,1084.9632713626227
1736497175.62384,1081.640241453504
1736497175.62579,1078.7065849711282
1736497175.62775,1076.168580026521
1736497175.6297,1074.0422781106645
1736497175.63165,1072.3042857093785
1736497175.63361,1070.934862140947
1736497175.63556,1069.886807640957
1736497175.63751,1069.0600706681146
1736497175.6394699,1068.3586716170848
1736497175.64142,1067.7027289017694
1736497175.6433702,1067.0762384601092
1736497175.6453202,1066.516432791792
1736497175.64728,1066.0592362241614
1736497175.64923,1065.7427773133545
1736497175.65118,1065.5429934859349
1736497175.6531398,1065.4013423693889
1736497175.65509,1065.2604353126414
1736497175.65704,1065.066516984257
1736497175.659,1064.8324950862184
1736497175.66095,1064.6195116700164
1736497175.6629,1064.48580511234
1736497175.66486,1064.4863197575776
1736497175.66681,1064.6176914901796
1736497175.66876,1064.8380192352386
1736497175.6707199,1065.1065106768704
1736497175.67267,1065.375620479162
1736497175.6746202,1065.571612061569
1736497175.6765702,1065.599316239473
1736497175.67853,1065.3612834200785
1736497175.68048,1064.7723833830853
1736497175.68243,1063.8460230991102
1736497175.6843898,1062.6565523101428
1736497175.68634,1061.2979942447319
1736497175.68829,1059.845395289561
1736497175.69025,1058.3479595457325
1736497175.6922,1056.8622625080607
1736497175.69415,1055.4220829534202
1736497175.69611,1054.064571352801
1736497175.69806,1052.8786048461857
1736497175.70001,1051.9520584674005
1736497175.7019699,1051.3785537306821
1736497175.70392,1051.2480413475696
1736497175.7058702,1051.5005610248706
1736497175.7078202,1051.9870309886876
1736497175.70978,1052.5596059342333
1736497175.71173,1053.076194602426
1736497175.71368,1053.583850479264
1736497175.7156398,1054.2502020390423
1736497175.71759,1055.2352201532942
1736497175.71954,1056.6914081918314
1736497175.7215,1058.5878219506246
1736497175.72345,1060.736745775984
1736497175.7254,1062.9763418875227
1736497175.72736,1065.1567908419686
1736497175.72931,1067.2126109729127
1736497175.73126,1069.1897584969952
1736497175.7332199,1071.1337314383466
1736497175.73517,1073.05756806357
1736497175.7371202,1074.9604921655905
1736497175.7390702,1076.8027060781378
1736497175.74103,1078.5530166876688
1736497175.74298,1080.155159862158
1736497175.74493,1081.5940296163799
1736497175.7468898,1082.8609784419543
1736497175.74884,1083.9291011971936
1736497175.75079,1084.7893913370988
1736497175.75275,1085.4144930482257
1736497175.7547,1085.7584802540607
1736497175.75665,1085.785403808102
1736497175.75861,1085.4598691977237
1736497175.76056,1084.835139694781
1736497175.76251,1084.0146364285936
1736497175.7644699,1083.0988464728773
1736497175.76642,1082.1988379298784
1736497175.7683702,1081.3679778246028
1736497175.7703202,1080.6354571697814
1736497175.77228,1080.0269667307182
1736497175.77423,1079.5751795094277
1736497175.77618,1079.2792717002337
1736497175.7781398,1079.1254972463078
1736497175.78009,1079.1017397985283
1736497175.78204,1079.2016072471004
1736497175.784,1079.5225551008832
1736497175.78595,1080.2236299541594
1736497175.7879,1081.4685098608422
1736497175.78986,1083.4329437713832
1736497175.79181,1086.2714290145395
1736497175.79376,1090.1726044344668
1736497175.7957199,1095.3463729718264
1736497175.79767,1101.917563573655
1736497175.7996202,1110.0252372478585
1736497175.8015702,1119.7429094255797
1736497175.80353,1131.207785339357
1736497175.80548,1144.3802029974493
1736497175.80743,1159.3828783105766
1736497175.8093898,1176.3722029327157
1736497175.81134,1195.2481371650676
1736497175.81329,1216.1496047050232
1736497175.81525,1239.2248977314691
1736497175.8172,1264.2446647000472
1736497175.81915,1291.3192426987055
1736497175.82111,1320.5997969568366
1736497175.82306,1351.7346439303494
1736497175.82501,1384.7837706528883
1736497175.8269699,1419.8415838081783
1736497175.82892,1456.47517824522
1736497175.8308702,1494.8018910938001
1736497175.8328202,1534.7711410327297
1736497175.83478,1576.5589903065363
1736497175.83673,1619.7011693506006
1736497175.83868,1664.2785216334935
1736497175.8406398,1710.349485760968
1736497175.84259,1757.2844076647298
1736497175.84454,1805.1214992366556
1736497175.8465,1853.9106344029085
1736497175.84845,1902.9480672815162
1736497175.8504,1952.259143487732
1736497175.85236,2001.8842113982512
1736497175.85431,2051.1435980729716
1736497175.85626,2100.1460891451675
1736497175.8582199,2148.9897632183506
1736497175.86017,2197.030778433136
1736497175.8621202,2244.222506959347
1736497175.8640702,2290.1627464524254
1736497175.86603,2334.682319690147
1736497175.86798,2376.957523723259
1736497175.86993,2417.01007129521
1736497175.8718898,2454.9332059481303
1736497175.87384,2490.2645104977296
1736497175.87579,2523.09651266506
1736497175.87775,2553.412336860868
1736497175.8797,2580.6956143116113
1736497175.88165,2604.890496429003
1736497175.88361,2625.8942159057115
1736497175.88556,2643.441200848365
1736497175.88751,2657.6959559677966
1736497175.8894699,2668.755914726287
1736497175.89142,2676.560114718941
1736497175.8933702,2681.207438531997
1736497175.8953202,2682.7227949326343
1736497175.89728,2681.117072804027
1736497175.89923,2676.433019318563
1736497175.90118,2668.705980329743
1736497175.9031398,2657.9162276979882
1736497175.90509,2644.211365008484
1736497175.90704,2627.59838202287
1736497175.909,2608.1223963764937
1736497175.91095,2586.1954450113126
1736497175.9129,2561.9451512819714
1736497175.91486,2535.4415026765732
1736497175.91681,2507.0759332759526
1736497175.91876,2476.7787872432286
1736497175.9207199,2444.443655886068
1736497175.92267,2410.4562443382765
1736497175.9246202,2374.759680003526
1736497175.9265702,2337.494342068457
1736497175.92853,2298.590661964414
1736497175.93048,2258.5747292876354
1736497175.93243,2217.4576175646985
1736497175.9343898,2175.271335788945
1736497175.93634,2132.6774373995827
1736497175.93829,2089.7136816377756
1736497175.94025,2046.2833520152374
1736497175.9422,2002.872477303661
1736497175.94415,1959.3162716803868
1736497175.94611,1915.4514386299247
1736497175.94806,1871.9029912783421
1736497175.95001,1828.6990253387412
1736497175.9519699,1785.8812505836813
1736497175.95392,1744.1187577872763
1736497175.9558702,1703.2818726170383
1736497175.9578202,1663.3714345630465
1736497175.95978,1624.1782388925749
1736497175.96173,1586.0867619524277
1736497175.96368,1548.9467738462886
1736497175.9656398,1512.6633599618888
1736497175.96759,1477.678585830543
1736497175.96954,1443.8949658462707
1736497175.9715,1411.1483892585313
1736497175.97345,1379.7149524365877
1736497175.9754,1349.3770882099736
1736497175.97736,1319.9445551874567
1736497175.97931,1291.780385796968
1736497175.98126,1264.8625526165179
1736497175.9832199,1239.1989347147744
1736497175.98517,1215.1644828641713
1736497175.9871202,1192.5765347475265
1736497175.9890702,1171.2815989708668
1736497175.99103,1151.0173351941635
1736497175.99298,1131.8340095957938
1736497175.99493,1113.5945294923579
1736497175.9968898,1096.2598239204265
1736497175.99884,1080.047331406369
1736497176.00079,1064.9117423762616
1736497176.00275,1050.7436244581063
1736497176.0047,1037.5924797251253
1736497176.00665,1025.2927346912816
1736497176.00861,1013.7015738779247
1736497176.01056,1002.9350811774817
1736497176.01251,992.984617847345
1736497176.0144699,983.8603691806677
1736497176.01642,975.6983193837799
1736497176.0183702,968.3898043023999
1736497176.0203202,961.8070157837761
1736497176.02228,955.7894385236692
1736497176.02423,950.2749455474587
1736497176.02618,945.2217693900521
1736497176.0281398,940.6720150238142
1736497176.03009,936.735593704906
1736497176.03204,933.4482507004044
1736497176.034,930.7858456954328
1736497176.03595,928.7159875609715
1736497176.0379,927.164307797134
1736497176.03986,926.0746403567623
1736497176.04181,925.4999923197954
1736497176.04376,925.5369647224899
1736497176.0457199,926.2957062502393
1736497176.04767,927.8645500681679
1736497176.0496202,930.2334475343387
1736497176.0515702,933.3180856291408
1736497176.05353,937.0537735320045
1736497176.05548,941.3233489079474
1736497176.05743,946.1303349071543
1736497176.0593898,951.5332738430038
1736497176.06134,957.5100680246301
1736497176.06329,964.11238534593
1736497176.06525,971.3666610050753
1736497176.0672,979.1622323476186
1736497176.06915,987.4951694527418
1736497176.07111,996.3744268570364
1736497176.07306,1005.6831999822156
1736497176.07501,1015.4473266319991
1736497176.0769699,1025.7008747168154
1736497176.07892,1036.3234091597667
1736497176.0808702,1047.3491033969592
1736497176.0828202,1058.758537797094
1736497176.08478,1070.596263379301
1736497176.08673,1082.7255636513937
1736497176.08868,1095.163753988645
1736497176.0906398,1107.9194184509688
1736497176.09259,1120.8108180530678
1736497176.09454,1133.8398099003603
1736497176.0965,1146.989237805458
1736497176.09845,1160.0258176358702
1736497176.1004,1172.913089082142
1736497176.10236,1185.6203480667882
1736497176.10431,1198.008269359017
1736497176.10626,1210.1893751589628
1736497176.1082199,1222.2714861108889
1736497176.11017,1234.1794126230718
1736497176.1121202,1245.9873113083497
1736497176.1140702,1257.6824870608127
1736497176.11603,1269.313884149267
1736497176.11798,1280.75187796777
1736497176.11993,1292.0008031417249
1736497176.1218898,1303.0340713322605
1736497176.12384,1313.6612644230063
1736497176.12579,1323.8610048650255
1736497176.12775,1333.6894770227145
1736497176.1297,1343.1096099055844
1736497176.13165,1352.23311069532
1736497176.13361,1361.1589912551601
1736497176.13556,1369.7575133481375
1736497176.13751,1377.975575561699
1736497176.1394699,1385.7502432550987
1736497176.14142,1392.9081989054769
1736497176.1433702,1399.4552682404608
1736497176.1453202,1405.3948472854627
1736497176.14728,1410.758744311122
1736497176.14923,1415.5023794907847
1736497176.15118,1419.701429449441
1736497176.1531398,1423.4464722694956
1736497176.15509,1426.7742562502933
1736497176.15704,1429.7692917994912
1736497176.159,1432.414343374522
1736497176.16095,1434.5896425359242
1736497176.1629,1436.215245515085
1736497176.16486,1437.2095248562164
1736497176.16681,1437.587067207761
1736497176.16876,1437.4515905824624
1736497176.1707199,1436.897651888416
1736497176.17267,1436.0203215434865
1736497176.1746202,1434.797408014696
1736497176.1765702,1433.1364932160827
1736497176.17853,1430.9309519457668
1736497176.18048,1428.112990857757
1736497176.18243,1424.6391850694476
1736497176.1843898,1420.4902128537524
1736497176.18634,1415.7105173951963
1736497176.18829,1410.2926633773761
1736497176.19025,1404.2975209972542
1736497176.1922,1397.9323119884532
1736497176.19415,1391.316152736552
1736497176.19611,1384.5530458441522
1736497176.19806,1377.7415141938475
1736497176.20001,1370.804345457279
1736497176.2019699,1363.6613264732757
1736497176.20392,1356.3458081101337
1736497176.2058702,1348.8607852810383
1736497176.2078202,1341.2981006875732
1736497176.20978,1333.7100991490374
1736497176.21173,1326.2542407922485
1736497176.21368,1318.8589376565958
1736497176.2156398,1311.3766696708637
1736497176.21759,1303.7694117060605
1736497176.21954,1295.899690760315
1736497176.2215,1287.7321771985478
1736497176.22345,1279.4278271066519
1736497176.2254,1271.0269195862538
1736497176.22736,1262.5628203708686
1736497176.22931,1254.1520323441136
1736497176.23126,1245.7504189995207
1736497176.2332199,1237.3145045445203
1736497176.23517,1228.9264265499537
1736497176.2371202,1220.5338788630766
1736497176.2390702,1212.1249715545155
1736497176.24103,1203.6422407558805
1736497176.24298,1195.1630027991691
1736497176.24493,1186.719605869477
1736497176.2468898,1178.3999945229898
1736497176.24884,1170.4165357805707
1736497176.25079,1162.8483805498754
1736497176.25275,1155.6510456381818
1736497176.2547,1148.8028477312396
1736497176.25665,1142.172343964834
1736497176.25861,1135.6384524594523
1736497176.26056,1129.2601355333613
1736497176.26251,1123.0488501908385
1736497176.2644699,1117.0211584706321
1736497176.26642,1111.279956890408
1736497176.2683702,1105.7949863840706
1736497176.2703202,1100.541079379141
1736497176.27228,1095.4657001450887
1736497176.27423,1090.5934764535411
1736497176.27618,1085.8861083563954
1736497176.2781398,1081.317588188357
1736497176.28009,1076.929488712524
1736497176.28204,1072.6950972983186
1736497176.284,1068.5752929568057
1736497176.28595,1064.5836425878672
1736497176.2879,1060.6717035813522
1736497176.28986,1056.7957547541216
1736497176.29181,1053.0138754110299
1736497176.29376,1049.352526048914
1736497176.2957199,1045.8415647176755
1736497176.29767,1042.5628407135093
1736497176.2996202,1039.5417284375328
1736497176.3015702,1036.8207245965968
1736497176.30353,1034.43016416896
1736497176.30548,1032.4335039129169
1736497176.30743,1030.8298008379968
1736497176.3093898,1029.6075131546388
1736497176.31134,1028.771996388306
1736497176.31329,1028.3060582794892
1736497176.31525,1028.1556271657757
1736497176.3172,1028.2391573044158
1736497176.31915,1028.4719608898633
1736497176.32111,1028.776268107969
1736497176.32306,1029.115337677261
1736497176.32501,1029.487395757669
1736497176.3269699,1029.8918408543702
1736497176.32892,1030.3232851627226
1736497176.3308702,1030.7986625424567
1736497176.3328202,1031.343575123306
1736497176.33478,1031.9874812955518
1736497176.33673,1032.7472136283075
1736497176.33868,1033.6155474418572
1736497176.3406398,1034.5650871145876
1736497176.34259,1035.5536816920762
1736497176.34454,1036.5530214835017
1736497176.3465,1037.5357107259608
1736497176.34845,1038.4597214101268
1736497176.3504,1039.297948911196
1736497176.35236,1040.0276382782174
1736497176.35431,1040.6861604926062
1736497176.35626,1041.3688932384823
1736497176.3582199,1042.1724440412133
1736497176.36017,1043.1708074023002
1736497176.3621202,1044.3223414713445
1736497176.3640702,1045.4970908000143
1736497176.36603,1046.5688753777217
1736497176.36798,1047.4057166085188
1736497176.36993,1048.018485056718
1736497176.3718898,1048.4979881935046
1736497176.37384,1048.9299730579132
1736497176.37579,1049.4017202342416
1736497176.37775,1049.935881458239
1736497176.3797,1050.5038216041546
1736497176.38165,1051.0840965331545
1736497176.38361,1051.6570023800966
1736497176.38556,1052.2109258455932
1736497176.38751,1052.7542095598485
1736497176.3894699,1053.2951114791347
1736497176.39142,1053.833663412007
1736497176.3933702,1054.3761233131095
1736497176.3953202,1054.924571789431
1736497176.39728,1055.4840801604319
1736497176.39923,1056.0472499410705
1736497176.40118,1056.5665558448
1736497176.4031398,1056.9610824519652
1736497176.40509,1057.1435496402491
1736497176.40704,1057.043041224781
1736497176.409,1056.702376605673
1736497176.41095,1056.2486433330382
1736497176.4129,1055.8052085562451
1736497176.41486,1055.4860880212802
1736497176.41681,1055.2970593996465
1736497176.41876,1055.1642708789016
1736497176.4207199,1055.0137122829876
1736497176.42267,1054.7784046648217
1736497176.4246202,1054.448844138347
1736497176.4265702,1054.0556606179932
1736497176.42853,1053.6279079486967
1736497176.43048,1053.2005475671
1736497176.43243,1052.7937648868465
1736497176.4343898,1052.4225915413606
1736497176.43634,1052.1074282509812
1736497176.43829,1051.8673330038055
1736497176.44025,1051.7748811567105
1736497176.4422,1051.9381804448687
1736497176.44415,1052.4636603527663
1736497176.44611,1053.4648015972064
1736497176.44806,1055.0343601688958
1736497176.45001,1057.2757757670208
1736497176.4519699,1060.3058332756564
1736497176.45392,1064.1980820500771
1736497176.4558702,1069.1153686306166
1736497176.4578202,1075.235901183917
1736497176.45978,1082.781555920071
1736497176.46173,1091.855776038045
1736497176.46368,1102.646750639661
1736497176.4656398,1115.3611773084417
1736497176.46759,1130.0128336800808
1736497176.46954,1146.7893594966613
1736497176.4715,1165.8585336617996
1736497176.47345,1187.0512015887502
1736497176.4754,1210.4771557729707
1736497176.47736,1236.2886333957188
1736497176.47931,1264.1692530780167
1736497176.48126,1294.1484731199462
1736497176.4832199,1326.2940880629449
1736497176.48517,1360.19480275858
1736497176.4871202,1396.0069630942107
1736497176.4890702,1433.7757203414449
1736497176.49103,1473.7648698133285
1736497176.49298,1515.6153006987317
1736497176.49493,1559.375678105823
1736497176.4968898,1605.008739873752
1736497176.49884,1651.7931916650746
1736497176.50079,1699.67695244039
1736497176.50275,1748.7252078656777
1736497176.5047,1798.3120945539504
1736497176.50665,1848.544980490467
1736497176.50861,1899.5454561464007
1736497176.51056,1950.5927459918669
1736497176.51251,2001.7086218537866
1736497176.5144699,2052.909359421339
1736497176.51642,2103.4419850397535
1736497176.5183702,2153.2919120802667
1736497176.5203202,2202.1468056930453
1736497176.52228,2249.9469554014527
1736497176.52423,2295.9205281849363
1736497176.52618,2340.097736155397
1736497176.5281398,2382.5277586574734
1736497176.53009,2422.6351205361907
1736497176.53204,2460.4697498639443
1736497176.534,2496.0436969458665
1736497176.53595,2528.8326088145723
1736497176.5379,2558.851301987794
1736497176.53986,2586.070418581943
1736497176.54181,2610.1492320012253
1736497176.54376,2631.2369639478648
1736497176.5457199,2649.4204575693498
1736497176.54767,2664.520320322041
1736497176.5496202,2676.618175476174
1736497176.5515702,2685.680058289185
1736497176.55353,2691.698676618139
1736497176.55548,2694.585994774535
1736497176.55743,2694.3925925783974
1736497176.5593898,2691.1345096832397
1736497176.56134,2684.883798654682
1736497176.56329,2675.672074586819
1736497176.56525,2663.4500819661257
1736497176.5672,2648.3467595948227
1736497176.56915,2630.315274772976
1736497176.57111,2609.2575601082453
1736497176.57306,2585.527934246145
1736497176.57501,2559.2450724191117
1736497176.5769699,2530.480215772004
1736497176.57892,2499.736414414242
1736497176.5808702,2467.026421908248
1736497176.5828202,2432.4728153630704
1736497176.58478,2395.9994853126873
1736497176.58673,2358.0897581994564
1736497176.58868,2318.747175892374
1736497176.5906398,2277.988241732859
1736497176.59259,2236.4385571862954
1736497176.59454,2194.1279043006143
1736497176.5965,2151.017104515255
1736497176.59845,2107.6937658592997
1736497176.6004,2064.100632771607
1736497176.60236,2020.1683396064984
1736497176.60431,1976.485539329338
1736497176.60626,1932.9566001085843
1736497176.6082199,1889.4941300301646
1736497176.61017,1846.6598405471757
1736497176.6121202,1804.3482032846234
1736497176.6140702,1762.6798864694267
1736497176.61603,1721.5568163817313
1736497176.61798,1681.4978124298227
1736497176.61993,1642.379063201211
1736497176.6218898,1604.0789618975502
1736497176.62384,1567.0418933144122
1736497176.62579,1531.1450599379057
1736497176.62775,1496.2169847800956
1736497176.6297,1462.5725471687813
1736497176.63165,1430.0006120751784
1736497176.63361,1398.310102572268
1736497176.63556,1367.8204034983949
1736497176.63751,1338.3806380582341
1736497176.6394699,1309.8652515524805
1736497176.64142,1282.573005190533
1736497176.6433702,1256.3732040909183
1736497176.6453202,1231.2916641074632
1736497176.64728,1207.2274073279204
1736497176.64923,1184.4386820048253
1736497176.65118,1162.804598844281
1736497176.6531398,1142.2166433294249
1736497176.65509,1122.868986902187
1736497176.65704,1104.649880644527
1736497176.659,1087.4380185937396
1736497176.66095,1071.352809102618
1736497176.6629,1056.253346114435
1736497176.66486,1042.0169376560343
1736497176.66681,1028.737746440033
1736497176.66876,1016.2903883761062
1736497176.6707199,1004.5679817021627
1736497176.67267,993.6410856387774
1736497176.6746202,983.45163498549
1736497176.6765702,974.0385886901904
1736497176.67853,965.396702811433
1736497176.68048,957.6433393576854
1736497176.68243,950.6912489643825
1736497176.6843898,944.42025279959
1736497176.68634,938.8004765299005
1736497176.68829,933.715800517014
1736497176.69025,929.1428245957671
1736497176.6922,925.1812705538994
1736497176.69415,921.8618116079049
1736497176.69611,919.2255096465213
1736497176.69806,917.3257640892398
1736497176.70001,916.1562695814231
1736497176.7019699,915.7254339286701
1736497176.70392,916.0448144639537
1736497176.7058702,917.1000965436587
1736497176.7078202,918.8688036449013
1736497176.70978,921.342627309442
1736497176.71173,924.4728538263541
1736497176.71368,928.227880739395
1736497176.7156398,932.57638378608
1736497176.71759,937.4208075839078
1736497176.71954,942.7267170105027
1736497176.7215,948.4831247096159
1736497176.72345,954.5993573775509
1736497176.7254,961.0701351165224
1736497176.72736,967.898655180463
