timestamp,Elapsed Time (s)
1736497151.9991162,3.5492396354675293
1736497152.0313628,3.581486225128174
1736497152.0637724,3.613895893096924
1736497152.0959435,3.646066904067993
1736497152.127211,3.6773345470428467
1736497152.1756916,3.7258150577545166
1736497152.2080512,3.7581746578216553
1736497152.2399683,3.7900917530059814
1736497152.2715058,3.821629285812378
1736497152.3032131,3.8533365726470947
1736497152.3355618,3.8856852054595947
1736497152.3675907,3.9177141189575195
1736497152.3992522,3.949375629425049
1736497152.4314144,3.9815378189086914
1736497152.4634526,4.013576030731201
1736497152.4953427,4.045466184616089
1736497152.5275736,4.077697038650513
1736497152.576253,4.126376390457153
1736497152.6086636,4.15878701210022
1736497152.6408255,4.190948963165283
1736497152.6721542,4.222277641296387
1736497152.7041953,4.254318714141846
1736497152.7362292,4.286352634429932
1736497152.7676532,4.317776679992676
1736497152.799558,4.349681377410889
1736497152.8313713,4.381494760513306
1736497152.863408,4.413531541824341
1736497152.8952541,4.445377588272095
1736497152.9272764,4.477399826049805
1736497152.9753168,4.525440216064453
1736497153.0076265,4.55774998664856
1736497153.0394337,4.58955717086792
1736497153.071666,4.621789455413818
1736497153.1035333,4.653656721115112
1736497153.1358294,4.68595290184021
1736497153.1674473,4.717570781707764
1736497153.1998656,4.749989032745361
1736497153.2318428,4.781966209411621
1736497153.2645173,4.814640760421753
1736497153.2951577,4.84528112411499
1736497153.3273036,4.877427101135254
1736497153.3753872,4.92551064491272
1736497153.4072912,4.957414627075195
1736497153.4388227,4.988946199417114
1736497153.4710197,5.021143198013306
1736497153.5029726,5.053096055984497
1736497153.5347304,5.084853887557983
1736497153.5672803,5.117403745651245
1736497153.5991366,5.1492600440979
1736497153.6312387,5.181362152099609
1736497153.6632333,5.2133567333221436
1736497153.695201,5.245324373245239
1736497153.7270544,5.277177810668945
1736497153.7751925,5.325315952301025
1736497153.8072693,5.35739278793335
1736497153.839213,5.389336347579956
1736497153.871086,5.421209335327148
1736497153.903947,5.454070568084717
1736497153.9358568,5.485980272293091
1736497153.9676056,5.517729043960571
1736497153.9994764,5.549599885940552
1736497154.0316508,5.5817742347717285
1736497154.0637028,5.613826274871826
1736497154.0952122,5.645335674285889
1736497154.1273932,5.67751669883728
1736497154.1756783,5.725801706314087
1736497154.2081017,5.758225202560425
1736497154.2401369,5.790260314941406
1736497154.271558,5.821681499481201
1736497154.303557,5.853680372238159
1736497154.335416,5.885539531707764
1736497154.3674245,5.917547941207886
1736497154.399446,5.949569463729858
1736497154.4314587,5.981582164764404
1736497154.4634871,6.013610601425171
1736497154.4955459,6.045669317245483
1736497154.527655,6.077778339385986
1736497154.5762835,6.126406908035278
1736497154.608769,6.158892393112183
1736497154.6411436,6.191267013549805
1736497154.6715229,6.221646308898926
1736497154.703037,6.25316047668457
1736497154.7351122,6.285235643386841
1736497154.7671268,6.3172502517700195
1736497154.7990663,6.349189758300781
1736497154.8311155,6.38123893737793
1736497154.8631546,6.413278102874756
1736497154.895111,6.445234537124634
1736497154.9271183,6.47724175453186
1736497154.975275,6.52539849281311
1736497155.007564,6.557687520980835
1736497155.0395439,6.589667320251465
1736497155.0716276,6.621751070022583
1736497155.1035166,6.653640031814575
1736497155.1358075,6.685930967330933
1736497155.1676931,6.717816591262817
1736497155.1999323,6.75005578994751
1736497155.2317111,6.781834602355957
1736497155.264106,6.814229488372803
1736497155.295606,6.845729351043701
1736497155.3272724,6.877395868301392
1736497155.3746846,6.924808025360107
1736497155.4066484,6.9567718505859375
1736497155.4391232,6.989246606826782
1736497155.4709778,7.021101236343384
1736497155.5031328,7.053256273269653
1736497155.5351162,7.08523964881897
1736497155.567077,7.1172003746032715
1736497155.5989738,7.149097204208374
1736497155.6311972,7.181320667266846
1736497155.6632118,7.213335275650024
1736497155.6952443,7.245367765426636
1736497155.7272992,7.277422666549683
1736497155.7758267,7.3259501457214355
1736497155.8081224,7.358245849609375
1736497155.840182,7.390305519104004
1736497155.8716896,7.421813011169434
1736497155.9035513,7.453674793243408
1736497155.9353044,7.4854278564453125
1736497155.9674122,7.51753568649292
1736497155.999344,7.54946756362915
1736497156.0317695,7.581892967224121
1736497156.0637312,7.613854646682739
1736497156.095771,7.645894527435303
1736497156.12796,7.678083419799805
1736497156.1758034,7.725926876068115
1736497156.2079165,7.758039951324463
1736497156.240071,7.790194511413574
1736497156.271389,7.821512460708618
1736497156.3034837,7.853607177734375
1736497156.335505,7.8856284618377686
1736497156.367568,7.917691469192505
1736497156.3995292,7.949652671813965
1736497156.431438,7.9815614223480225
1736497156.4634573,8.013580799102783
1736497156.4954422,8.045565605163574
1736497156.52746,8.07758355140686
1736497156.5761936,8.126317024230957
1736497156.6083992,8.158522605895996
1736497156.6407282,8.19085168838501
1736497156.6721194,8.222242832183838
1736497156.7040403,8.25416374206543
1736497156.73608,8.286203384399414
1736497156.7680905,8.318213939666748
1736497156.8006094,8.350732803344727
1736497156.8320525,8.382175922393799
1736497156.8637285,8.413851976394653
1736497156.895589,8.445712566375732
1736497156.9277666,8.477890014648438
1736497156.9755874,8.525710821151733
1736497157.0077481,8.557871580123901
1736497157.0397046,8.58982801437378
1736497157.0717077,8.621831178665161
1736497157.1028776,8.653001070022583
1736497157.1349216,8.685045003890991
1736497157.1669753,8.717098712921143
1736497157.1991963,8.749319791793823
1736497157.2315319,8.781655311584473
1736497157.2631655,8.813288927078247
1736497157.2956364,8.845759868621826
1736497157.3269622,8.87708568572998
1736497157.374975,8.925098419189453
1736497157.4071949,8.957318305969238
1736497157.4390128,8.989136219024658
1736497157.471037,9.021160364151001
1736497157.5029068,9.053030252456665
1736497157.5349371,9.085060596466064
1736497157.567387,9.117510557174683
1736497157.5993786,9.149502038955688
1736497157.6313362,9.181459665298462
1736497157.663322,9.21344542503357
1736497157.695245,9.245368480682373
1736497157.7272243,9.277347803115845
1736497157.7756038,9.325727224349976
1736497157.8078287,9.357952117919922
1736497157.840033,9.390156507492065
1736497157.8717527,9.421876192092896
1736497157.904647,9.454770565032959
1736497157.9357467,9.485870122909546
1736497157.9678617,9.517985105514526
1736497157.9998193,9.5499427318573
1736497158.032449,9.58257246017456
1736497158.0634172,9.613540649414062
1736497158.095709,9.645832538604736
1736497158.1273234,9.677446842193604
1736497158.175906,9.726029396057129
1736497158.207797,9.757920503616333
1736497158.2398493,9.78997278213501
1736497158.271918,9.822041511535645
1736497158.3034313,9.853554725646973
1736497158.3353374,9.88546085357666
1736497158.3675056,9.91762900352478
1736497158.3994603,9.949583768844604
1736497158.4311454,9.981268882751465
1736497158.4629407,10.01306414604187
1736497158.4949741,10.045097589492798
1736497158.5269692,10.07709264755249
1736497158.5754695,10.125592947006226
1736497158.6078455,10.157968997955322
1736497158.6398313,10.18995475769043
1736497158.6718698,10.221993207931519
1736497158.7037556,10.253879070281982
1736497158.735655,10.285778522491455
1736497158.767845,10.317968368530273
1736497158.8001277,10.350251197814941
1736497158.8324628,10.382586240768433
1736497158.864789,10.414912462234497
1736497158.8964393,10.446562767028809
1736497158.9281147,10.478238105773926
1736497158.9756086,10.525732040405273
1736497159.0078385,10.55796194076538
1736497159.039961,10.590084552764893
1736497159.071829,10.621952533721924
1736497159.103857,10.653980493545532
1736497159.1358538,10.685977220535278
1736497159.1679027,10.718026161193848
1736497159.1998162,10.749939680099487
1736497159.2318988,10.78202223777771
1736497159.2638476,10.813971042633057
1736497159.2953632,10.845486640930176
1736497159.3274035,10.877526998519897
1736497159.3750975,10.925220966339111
1736497159.4068544,10.956977844238281
1736497159.4389389,10.989062309265137
1736497159.4707813,11.020904779434204
1736497159.5031474,11.053270816802979
1736497159.535194,11.085317373275757
1736497159.5672796,11.117403030395508
1736497159.5992205,11.149343967437744
1736497159.6309307,11.18105411529541
1736497159.6631925,11.213315963745117
1736497159.6950476,11.245171070098877
1736497159.7272272,11.277350664138794
1736497159.7761488,11.326272249221802
1736497159.808443,11.358566522598267
1736497159.8404038,11.390527248382568
1736497159.8711696,11.421293020248413
1736497159.9035213,11.453644752502441
1736497159.935314,11.485437393188477
1736497159.9673572,11.517480611801147
1736497159.9992874,11.549410820007324
1736497160.0313487,11.581472158432007
1736497160.0634282,11.613551616668701
1736497160.0954647,11.645588159561157
1736497160.1274076,11.677531003952026
1736497160.1763005,11.726423978805542
1736497160.2084806,11.758604049682617
1736497160.2406297,11.79075312614441
1736497160.271722,11.821845531463623
1736497160.303772,11.853895425796509
1736497160.3358376,11.885961055755615
1736497160.3674269,11.917550325393677
1736497160.3994849,11.949608325958252
1736497160.4314773,11.981600761413574
1736497160.4634905,12.013613939285278
1736497160.4954336,12.045557022094727
1736497160.5273907,12.077514171600342
1736497160.5759199,12.126043319702148
1736497160.6078198,12.15794324874878
1736497160.639712,12.189835548400879
1736497160.671758,12.22188138961792
1736497160.7033098,12.253433227539062
1736497160.7355466,12.285670042037964
1736497160.7674475,12.317570924758911
1736497160.799542,12.349665403366089
1736497160.8314447,12.381568193435669
1736497160.8636084,12.413731813430786
1736497160.8955371,12.445660591125488
1736497160.9274518,12.477575302124023
1736497160.9757292,12.525852680206299
1736497161.0078368,12.557960271835327
1736497161.039359,12.589482545852661
1736497161.0714753,12.621598720550537
1736497161.1030128,12.653136253356934
1736497161.1349084,12.68503189086914
1736497161.1669798,12.717103242874146
1736497161.1992881,12.749411582946777
1736497161.23134,12.781463384628296
1736497161.2632296,12.813353061676025
1736497161.2952726,12.845396041870117
1736497161.3272133,12.877336740493774
1736497161.3763502,12.926473617553711
1736497161.4073222,12.957445621490479
1736497161.439387,12.989510536193848
1736497161.470949,13.021072387695312
1736497161.5026803,13.052803754806519
1736497161.5352979,13.085421323776245
1736497161.5672832,13.117406606674194
1736497161.599624,13.149747371673584
1736497161.631455,13.181578397750854
1736497161.6636417,13.213765144348145
1736497161.695024,13.245147466659546
1736497161.727267,13.277390480041504
1736497161.7755072,13.32563066482544
1736497161.8074467,13.357570171356201
1736497161.8395088,13.389632225036621
1736497161.8713334,13.421456813812256
1736497161.9036837,13.45380711555481
1736497161.9355433,13.485666751861572
1736497161.967654,13.517777442932129
1736497161.9994934,13.549616813659668
1736497162.0314953,13.581618785858154
1736497162.0635562,13.613679647445679
1736497162.0954857,13.645609140396118
1736497162.127445,13.677568435668945
1736497162.1754405,13.725564002990723
1736497162.2076194,13.757742881774902
1736497162.239556,13.789679527282715
1736497162.2714493,13.82157278060913
1736497162.3037739,13.853897333145142
1736497162.3357725,13.88589596748352
1736497162.3679461,13.91806960105896
1736497162.399311,13.949434518814087
1736497162.431206,13.981329441070557
1736497162.4632008,14.01332426071167
1736497162.4952333,14.045356750488281
1736497162.5271375,14.077260971069336
1736497162.5754128,14.1255362033844
1736497162.607456,14.15757942199707
1736497162.6393557,14.189479112625122
1736497162.6713896,14.221513032913208
1736497162.7033498,14.253473281860352
1736497162.735443,14.285566568374634
1736497162.7673495,14.3174729347229
1736497162.799512,14.349635362625122
1736497162.8316586,14.381782054901123
1736497162.8635352,14.413658618927002
1736497162.8954406,14.445564031600952
1736497162.9282207,14.478344202041626
1736497162.9754236,14.52554702758789
1736497163.0073946,14.557518005371094
1736497163.0391846,14.589308023452759
1736497163.0714355,14.621558904647827
1736497163.1034784,14.653601884841919
1736497163.1353414,14.685464859008789
1736497163.1674814,14.717604875564575
1736497163.19941,14.749533414840698
1736497163.2314363,14.781559705734253
1736497163.2633617,14.813485145568848
1736497163.2953095,14.845432996749878
1736497163.3272047,14.877328157424927
1736497163.3755238,14.925647258758545
1736497163.4076045,14.957727909088135
1736497163.4390893,14.98921275138855
1736497163.4707904,15.02091383934021
1736497163.5030155,15.053138971328735
1736497163.5351772,15.08530068397522
1736497163.5673268,15.11745023727417
1736497163.5992842,15.149407625198364
1736497163.631936,15.182059526443481
1736497163.663,15.213123559951782
1736497163.6950185,15.245141983032227
1736497163.7269416,15.27706503868103
1736497163.7589226,15.309046030044556
1736497163.8075523,15.357675790786743
1736497163.839574,15.389697551727295
1736497163.871454,15.421577453613281
1736497163.9035978,15.453721284866333
1736497163.9354665,15.485589981079102
1736497163.9675026,15.5176260471344
1736497163.999579,15.549702405929565
1736497164.0315137,15.581637144088745
1736497164.0636756,15.613799095153809
1736497164.0954938,15.645617246627808
1736497164.1279063,15.678029775619507
1736497164.176419,15.726542472839355
1736497164.2081423,15.758265733718872
1736497164.2399416,15.790065050125122
1736497164.2716792,15.821802616119385
1736497164.303748,15.85387134552002
1736497164.3354504,15.885573863983154
1736497164.3674939,15.917617321014404
1736497164.3996196,15.949743032455444
1736497164.4315195,15.981642961502075
1736497164.4634647,16.013588190078735
1736497164.495351,16.045474529266357
1736497164.5274196,16.077543020248413
1736497164.5594842,16.109607696533203
1736497164.6077113,16.157834768295288
1736497164.6395512,16.189674615859985
1736497164.671662,16.22178554534912
1736497164.7039757,16.254099130630493
1736497164.736047,16.286170482635498
1736497164.7683845,16.31850790977478
1736497164.8003616,16.35048508644104
1736497164.8316557,16.381779193878174
1736497164.8629816,16.413105010986328
1736497164.8951411,16.4452645778656
1736497164.9271529,16.47727632522583
1736497164.9755492,16.525672674179077
1736497165.0076904,16.55781388282776
1736497165.0397348,16.589858293533325
1736497165.0712276,16.62135100364685
1736497165.1034186,16.653542041778564
1736497165.1352997,16.685423135757446
1736497165.1675005,16.717623949050903
1736497165.199352,16.749475479125977
1736497165.2314456,16.781569004058838
1736497165.2633047,16.813428163528442
1736497165.2954135,16.845536947250366
1736497165.3275087,16.87763214111328
1736497165.3762224,16.926345825195312
1736497165.4080226,16.95814609527588
1736497165.4404655,16.990588903427124
1736497165.4719012,17.022024631500244
1736497165.503214,17.053337335586548
1736497165.5346985,17.084821939468384
1736497165.5669541,17.117077589035034
1736497165.599023,17.149146556854248
1736497165.6310816,17.18120503425598
1736497165.6629384,17.213061809539795
1736497165.6949458,17.2450692653656
1736497165.7271998,17.277323246002197
1736497165.7748575,17.324980974197388
1736497165.8070195,17.35714292526245
1736497165.8390367,17.38916015625
1736497165.871088,17.42121148109436
1736497165.9033804,17.453503847122192
1736497165.9350336,17.485157012939453
1736497165.9670131,17.517136573791504
1736497165.999325,17.549448490142822
1736497166.0312603,17.58138370513916
1736497166.0632439,17.613367319107056
1736497166.0955667,17.645690202713013
1736497166.1275811,17.677704572677612
1736497166.1598454,17.70996880531311
1736497166.208124,17.75824737548828
1736497166.2398748,17.789998292922974
1736497166.271728,17.8218514919281
1736497166.3033235,17.85344696044922
1736497166.3354573,17.88558077812195
1736497166.3673196,17.91744303703308
1736497166.3993685,17.94949197769165
1736497166.4313736,17.981497049331665
1736497166.4633403,18.013463735580444
1736497166.4953334,18.045456886291504
1736497166.5273046,18.077428102493286
1736497166.5593529,18.109476327896118
1736497166.6076083,18.157731771469116
1736497166.6396828,18.18980622291565
1736497166.6718142,18.221937656402588
1736497166.7037194,18.25384283065796
1736497166.735733,18.28585648536682
1736497166.767424,18.31754755973816
1736497166.7998068,18.34993028640747
1736497166.8318853,18.38200879096985
1736497166.8632154,18.413338899612427
1736497166.895454,18.445577383041382
1736497166.927361,18.477484464645386
1736497166.9749963,18.52511978149414
1736497167.0070868,18.557210206985474
1736497167.0388308,18.588954210281372
1736497167.071005,18.62112855911255
1736497167.103094,18.653217554092407
1736497167.1349962,18.68511962890625
1736497167.167018,18.7171413898468
1736497167.1990266,18.749150037765503
1736497167.2310233,18.78114676475525
1736497167.262947,18.81307053565979
1736497167.2948658,18.84498929977417
1736497167.3269203,18.87704372406006
1736497167.3590736,18.909197092056274
1736497167.4074426,18.957566022872925
1736497167.4394374,18.989560842514038
1736497167.4714425,19.021565914154053
1736497167.5037355,19.053858995437622
1736497167.535247,19.085370540618896
1736497167.5666864,19.116809844970703
1736497167.5988731,19.148996591567993
1736497167.6308494,19.180972814559937
1736497167.6626284,19.212751865386963
1736497167.6949577,19.245081186294556
1736497167.726713,19.276836395263672
1736497167.7588718,19.308995246887207
1736497167.8071542,19.357277631759644
1736497167.8390837,19.389207124710083
1736497167.8711848,19.421308279037476
1736497167.9035122,19.453635692596436
1736497167.9351785,19.485301971435547
1736497167.967167,19.517290353775024
1736497167.9993517,19.54947519302368
1736497168.0313783,19.581501722335815
1736497168.0635712,19.613694667816162
1736497168.0954356,19.645559072494507
1736497168.126956,19.677079439163208
1736497168.1592517,19.709375143051147
1736497168.2074587,19.757582187652588
1736497168.2393692,19.7894926071167
1736497168.2714067,19.82153010368347
1736497168.3033884,19.853511810302734
1736497168.335372,19.88549542427063
1736497168.3672957,19.91741919517517
1736497168.3992682,19.94939160346985
1736497168.4321127,19.98223614692688
1736497168.4629025,20.013025999069214
1736497168.4949381,20.045061588287354
1736497168.527028,20.07715153694153
1736497168.5592654,20.109388828277588
1736497168.6085806,20.158704042434692
1736497168.6401463,20.190269708633423
1736497168.6722002,20.222323656082153
1736497168.7040074,20.254130840301514
1736497168.7363336,20.286457061767578
1736497168.768411,20.31853437423706
1736497168.798938,20.349061489105225
1736497168.8308856,20.381009101867676
1736497168.8628762,20.412999629974365
1736497168.8949296,20.445053100585938
1736497168.9268854,20.477008819580078
1736497168.9588923,20.509015798568726
1736497169.0072062,20.557329654693604
1736497169.039158,20.58928155899048
1736497169.0711138,20.62123727798462
1736497169.10321,20.65333342552185
1736497169.1350899,20.685213327407837
1736497169.1671596,20.717283010482788
1736497169.1992772,20.74940061569214
1736497169.2310896,20.78121304512024
1736497169.2631192,20.8132426738739
1736497169.2951474,20.84527087211609
1736497169.327432,20.87755537033081
1736497169.3591092,20.90923261642456
1736497169.4076517,20.957775115966797
1736497169.4394112,20.989534616470337
1736497169.4714708,21.021594285964966
1736497169.50373,21.053853511810303
1736497169.5354788,21.085602283477783
1736497169.5672302,21.117353677749634
1736497169.5990772,21.149200677871704
1736497169.6308608,21.180984258651733
1736497169.6627724,21.21289587020874
1736497169.6948538,21.244977235794067
1736497169.7267659,21.276889324188232
1736497169.7587774,21.308900833129883
1736497169.8069766,21.357100009918213
1736497169.8392422,21.389365673065186
1736497169.8712943,21.421417713165283
1736497169.903626,21.453749418258667
1736497169.935325,21.485448360443115
1736497169.9673107,21.517434120178223
1736497169.9992177,21.549341201782227
1736497170.0313468,21.581470251083374
1736497170.063559,21.613682508468628
1736497170.0954902,21.64561367034912
1736497170.1275423,21.67766571044922
1736497170.1593046,21.709428071975708
1736497170.2078,21.757923364639282
1736497170.239587,21.789710521697998
1736497170.2718463,21.821969747543335
1736497170.3037066,21.853830099105835
1736497170.3353786,21.885502099990845
1736497170.3673353,21.9174587726593
1736497170.3994374,21.94956088066101
1736497170.4314756,21.98159909248352
1736497170.4631948,22.013318300247192
1736497170.4952712,22.04539465904236
1736497170.527223,22.077346563339233
1736497170.5592349,22.109358310699463
1736497170.607446,22.157569408416748
1736497170.6387653,22.188888788223267
1736497170.6707494,22.22087287902832
1736497170.702784,22.252907514572144
1736497170.7346933,22.28481674194336
1736497170.766915,22.317038536071777
1736497170.799034,22.349157571792603
1736497170.831667,22.38179039955139
1736497170.8631477,22.413271188735962
1736497170.8949437,22.445067167282104
1736497170.9268234,22.47694683074951
1736497170.9588726,22.50899600982666
1736497171.0069258,22.55704927444458
1736497171.038915,22.589038372039795
1736497171.0709646,22.6210880279541
1736497171.103035,22.65315842628479
1736497171.1350114,22.685134887695312
1736497171.167045,22.71716856956482
1736497171.199128,22.74925136566162
1736497171.2311516,22.781275033950806
1736497171.2633307,22.813454151153564
1736497171.2953885,22.84551191329956
1736497171.3273802,22.877503633499146
1736497171.3591754,22.90929889678955
1736497171.4076967,22.957820177078247
1736497171.4397814,22.98990488052368
1736497171.47153,23.021653413772583
1736497171.5044062,23.054529666900635
1736497171.5364552,23.086578607559204
1736497171.567936,23.118059396743774
1736497171.5997307,23.14985418319702
1736497171.6307716,23.18089509010315
1736497171.662667,23.212790489196777
1736497171.6947172,23.244840621948242
1736497171.7270663,23.2771897315979
1736497171.7588966,23.309020042419434
1736497171.8073204,23.357443809509277
1736497171.839298,23.389421463012695
1736497171.8713188,23.42144227027893
1736497171.903429,23.45355248451233
1736497171.9354208,23.485544204711914
1736497171.9672484,23.517371892929077
1736497171.9994307,23.549554109573364
1736497172.0313938,23.581517219543457
1736497172.063485,23.613608360290527
1736497172.09533,23.645453453063965
1736497172.127381,23.677504539489746
1736497172.1592734,23.709396839141846
1736497172.2073605,23.757483959197998
1736497172.2393103,23.78943371772766
1736497172.2713642,23.82148766517639
1736497172.3033257,23.85344910621643
1736497172.3354228,23.88554620742798
1736497172.367404,23.917527437210083
1736497172.3994734,23.949596881866455
1736497172.4316435,23.981766939163208
1736497172.4634004,24.013523817062378
1736497172.4959214,24.04604482650757
1736497172.527783,24.077906370162964
1736497172.559373,24.109496355056763
1736497172.6083498,24.158473253250122
1736497172.6391237,24.189247131347656
1736497172.6708033,24.220926761627197
1736497172.7029572,24.25308060646057
1736497172.7350597,24.28518319129944
1736497172.7670186,24.317142009735107
1736497172.7990065,24.349129915237427
1736497172.831008,24.381131410598755
1736497172.8630295,24.413152933120728
1736497172.8948767,24.445000171661377
1736497172.92689,24.47701334953308
1736497172.9588952,24.509018659591675
1736497173.0083709,24.558494329452515
1736497173.0404298,24.590553283691406
1736497173.071774,24.62189745903015
1736497173.1038408,24.653964281082153
1736497173.13577,24.685893535614014
1736497173.1679924,24.71811580657959
1736497173.2002738,24.750397205352783
1736497173.2322423,24.782365798950195
1736497173.2636924,24.81381583213806
1736497173.2956886,24.84581208229065
1736497173.3276176,24.87774109840393
1736497173.3598015,24.90992498397827
1736497173.4076977,24.957821130752563
1736497173.439548,24.98967146873474
1736497173.4708607,25.020984172821045
1736497173.5029192,25.05304265022278
1736497173.5349903,25.085113763809204
1736497173.5670376,25.11716103553772
1736497173.5989883,25.1491117477417
1736497173.6310112,25.181134700775146
1736497173.6626048,25.212728261947632
1736497173.6946287,25.244752168655396
1736497173.7266157,25.2767391204834
1736497173.7593722,25.30949568748474
1736497173.8086472,25.358770608901978
1736497173.8403122,25.390435695648193
1736497173.8722372,25.42236065864563
1736497173.90419,25.45431351661682
1736497173.9354088,25.48553228378296
1736497173.9672766,25.51740002632141
1736497173.999333,25.549456357955933
1736497174.0312462,25.581369638442993
1736497174.0632524,25.613375902175903
1736497174.0950918,25.645215272903442
1736497174.1272647,25.677388191223145
1736497174.1591854,25.709308862686157
1736497174.207856,25.75797939300537
1736497174.2399743,25.79009771347046
1736497174.2717953,25.821918725967407
1736497174.3043253,25.854448795318604
1736497174.3362753,25.886398792266846
1736497174.3678944,25.918017864227295
1736497174.4001248,25.95024824142456
1736497174.432008,25.982131481170654
1736497174.4638443,26.013967752456665
1736497174.4958746,26.045998096466064
1736497174.5279212,26.078044652938843
1736497174.5598857,26.11000919342041
1736497174.6077518,26.157875299453735
1736497174.6397316,26.189855098724365
1736497174.6718926,26.222016096115112
1736497174.7038453,26.253968715667725
1736497174.7359273,26.28605079650879
1736497174.7680817,26.31820511817932
1736497174.8004346,26.350558042526245
1736497174.8312476,26.381371021270752
1736497174.8633962,26.413519620895386
1736497174.8948214,26.444944858551025
1736497174.926672,26.476795434951782
1736497174.9587755,26.508898973464966
1736497175.0071614,26.557284832000732
1736497175.0393739,26.589497327804565
1736497175.071109,26.621232509613037
1736497175.1033618,26.65348529815674
1736497175.135135,26.685258388519287
1736497175.1673055,26.7174289226532
1736497175.199297,26.749420404434204
1736497175.2312276,26.78135108947754
1736497175.263051,26.81317448616028
1736497175.2952404,26.84536385536194
1736497175.3271475,26.877270936965942
1736497175.3591604,26.909283876419067
1736497175.4073505,26.95747399330139
1736497175.4395902,26.989713668823242
1736497175.4715846,27.021708011627197
1736497175.503563,27.053686380386353
1736497175.5357325,27.085855960845947
1736497175.5676117,27.117735147476196
1736497175.5994802,27.149603605270386
1736497175.631773,27.181896448135376
1736497175.6644566,27.214580059051514
1736497175.694969,27.245092391967773
1736497175.72663,27.276753425598145
1736497175.7587135,27.308836936950684
1736497175.8070343,27.357157707214355
1736497175.8395324,27.389655828475952
1736497175.8715193,27.421642780303955
1736497175.9035208,27.453644275665283
1736497175.9355443,27.48566770553589
1736497175.967434,27.517557382583618
1736497175.9995086,27.54963207244873
1736497176.0313864,27.581509828567505
1736497176.0636063,27.61372971534729
1736497176.095275,27.645398378372192
1736497176.1273253,27.677448749542236
1736497176.1596842,27.709807634353638
